Text,Class
"Если ей и вправду отказали, то очень жалко, она очень красивая https://t.co/YozB4g3tcT",0
"@great_knee я уже жду, когда ты поступишь в университет :)",1
"Кажется я сегодня умру
Дистанционка в педагогическом колледж это пиздец, девачки
Надеюсь, что у вам меньше задают https://t.co/47voJvNtQ0",0
@vihoba вик боже 😭 яя люблю тебя 👉👈,1
"Мои самые неземные,лучшие, любимые друзья❤️ образец семьи,дружбы и всего самого светлого что есть в людях. Люблю очень!",1
"@ann_by Лучшая награда для повара, это вылизаная тарелка.",1
@lamaisanala чего я по-твоему добиваюсь?!?,0
Свет дали👌 Живём,1
"@Semionych @grafffilllio @daf1b7e0f63b487 Тупорылые уебаны не знают , кто участвовал и победил в ВОВ,  а Вы про градус наклона? 🤣🤣🤣",0
всем хорошего дня мои дорогие!!!!!!! https://t.co/goHeSfAilK,1
вы тоже находясь дома чихаете особенно громко потому что надеетесь что ваши соседи как раз легли вздремнуть,1
@taetae_______ @Stray_Kids Аоатаоаоа. ТЫ ТАКАЯ😍😍😍💖💖💖,1
@krisdayni @fstshkk мне пiхуй я очкозавр,0
"@_xana17_ Ну так и прекрасно😂😂
А как с кпопом у тебя дела обстоят? Ещё кпопер?",1
@LadyNikka2 ему бы по жопе за такое развеяние,0
давно я такого отборного стекла не читала я очень стараюсь не плакать мне та ажаль,0
ПИЗДЕЦ ЕЩЁ И ЛИТЕРТУРА БЛЯТЯЛВОА,0
"@CurrentTimeTv Дресированные цепные псы, всегда будут нужны крававым упырям☝️",0
"Lee Hi-HOLO
Такая прекрасная, воодушевляющая и сильная песня во всех смыслах этого слова. Чувствую облегчение, когда слушаю ее)",1
"@shura_joke 😭😭😭😭😭😭😭😭😭😭😭💔💔💔💔💔💔💔💔💔 вроде и софт, но, зная результат, ебать стекло..... мое сердце в шоке.....",0
@skyesshi Нифига ты мажорик,1
@horny_ataka а мне кажется неплохая идея,1
Я проглотила кость рыбы... ощущение что она застряла в горле... https://t.co/mGJ13Ls7kt,0
"@u1tramir такая же история с Радзинским,тот был трезвый-выплатил 2 мульта и не сел...",0
Но лицемерки при этом мы потому что наше мнение отличается от их вот такой интересный фандом,0
О господи искренне прошу прощения за все это мне было скучно https://t.co/8m8PfB0kos,1
Почему бы не оставить *банный тикток в тиктоке?!?!,0
@szaharieski Бабкааа ❤️,1
"@sanaqeli_twt поздравляю, танюш🥺💕 https://t.co/qZBfsT5vLV",1
"@defarinasoul Ааааа знали бы вы, сколько раз я это слышалаааа🙈🙈🙈
Спасибо, это лучший комплимент 🥺",1
"Весело о грустном. кладбище в селе Сэпынца жудеца Марамуреш, Румыния  https://t.co/ghs2osPPjP",0
"@ohdhczzvejsihc да хз, любые, чтоб не очень дорогие были. но все не очень дорогие по отзывам хуевые, а на дорогие жалко денег(",0
@vihoba мне нужен валидол https://t.co/O8burxUFqN,0
"Оооо, я вспомнила как меня буллили в школе...
Как много же я слез тогда пролила",0
"Пьём вино, встречаем закат, слушаем мою любимую музыку. Идеально. Я влюблена в этот день, в эту жизнь.",1
@jesuslovechuuya Не надо плакать!,1
@infectum_cinis расскажи какие)),1
"@puijjung о, у бабули кот, когда был маленький, тоже ее так будил и требовал еду, покусывая за нос 😁",1
"@volkova__v У Свердлова жену Клавдия звали, необходимо поменять город рождения на Клавдиевск.",1
"@kakahablet Ой, кто же это😇😇😇😇💜💜💜",1
@taehyungbog Я ей передала она очень рада!!,1
шли первые пол дня карантина а я уже подыхаю,0
"Договорилась с друзьями встретиться в 10... хе
Я боюсь что если я лягу я не проснусь :""с",0
Я пошёл плакать https://t.co/SdQmrIOHQC,0
"Запах твоих духов 
не сменит снежный аромат",1
"@AzarovNikolay_ ты тут причём,  козлодоев?",0
"@malignerenard ахахах,так я эту песню и напела))",1
"Сейчас блинчики делать пойду))
🥞",1
Ну так к примеру)))) А я рыкающий зверь хажу вакруг да окала,1
@vakurov_ru @mihalychzloy @vnf_m умом его не наградили!,0
